,Holding Time Big,Holding Time Ock,Holding Time Bov,Holding Time Lam,TimeStamp,Big,Ock,Bov,Lam,Decimal Hours,day,month,year,day_of_week,Day_0,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Big Max,Big Min,Ock Max,Ock Min,Bov Max,Bov Min,Lam Max,Lam Min,WTC L,WTC M,WTC H,WTC J,Engine Jet,Engine Turboprop/shaft,Runway 09L,Runway 09R,Runway 27L,Runway 27R,No of Landings 1HR,No stack,ceiling,wind,precip,freezing,phenomena,wind dir,wind speed,Crosswind Component,Headwind Component,departures_delayIndex,arrivals_numCancelled,arrivals_delayIndex
0,0.0,0.0,0.0,0.0,2023-04-01 00:15:00,0.0,0.0,0.0,0.0,0.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,290.0,7.0,0.0,0.0,3.75,0,3.0
1,0.0,0.0,0.0,0.0,2023-04-01 00:30:00,0.0,0.0,0.0,0.0,0.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,300.0,7.0,0.0,0.0,0.0,0,5.0
2,0.0,0.0,0.0,0.0,2023-04-01 00:45:00,0.0,0.0,0.0,0.0,0.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,300.0,7.0,0.0,0.0,0.0,0,0.0
3,0.0,0.0,0.0,0.0,2023-04-01 01:00:00,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,290.0,7.0,0.0,0.0,0.0,0,0.0
4,0.0,0.0,0.0,0.0,2023-04-01 01:15:00,0.0,0.0,0.0,0.0,1.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,290.0,7.0,0.0,0.0,0.0,0,0.0
5,0.0,0.0,0.0,0.0,2023-04-01 01:30:00,0.0,0.0,0.0,0.0,1.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,290.0,6.0,0.0,0.0,0.0,0,0.0
6,0.0,0.0,0.0,0.0,2023-04-01 01:45:00,0.0,0.0,0.0,0.0,1.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,290.0,6.0,0.0,0.0,0.0,0,0.0
7,0.0,0.0,0.0,0.0,2023-04-01 02:00:00,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,300.0,7.0,0.0,0.0,0.0,0,0.0
8,0.0,0.0,0.0,0.0,2023-04-01 02:15:00,0.0,0.0,0.0,0.0,2.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,300.0,7.0,0.0,0.0,0.0,0,0.0
9,0.0,0.0,0.0,0.0,2023-04-01 02:30:00,0.0,0.0,0.0,0.0,2.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,310.0,4.0,0.0,0.0,0.0,0,0.0
10,0.0,0.0,0.0,0.0,2023-04-01 02:45:00,0.0,0.0,0.0,0.0,2.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,310.0,4.0,0.0,0.0,0.0,0,0.0
11,0.0,0.0,0.0,0.0,2023-04-01 03:00:00,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,310.0,5.0,0.0,0.0,0.0,0,0.0
12,0.0,0.0,0.0,0.0,2023-04-01 03:15:00,0.0,0.0,0.0,0.0,3.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,310.0,5.0,0.0,0.0,0.0,0,0.0
13,0.0,0.0,0.0,0.0,2023-04-01 03:30:00,0.0,0.0,0.0,0.0,3.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,310.0,4.0,0.0,0.0,0.0,0,0.0
14,0.0,0.0,0.0,0.0,2023-04-01 03:45:00,1.0,0.0,0.0,0.0,3.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0,1,0,0,310.0,4.0,3.0,3.0,0.0,0,0.0
15,0.0,0.0,0.0,0.0,2023-04-01 04:00:00,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,310.0,3.0,2.0,2.0,0.0,0,0.0
16,0.0,0.0,0.0,0.0,2023-04-01 04:15:00,0.0,0.0,0.0,2.0,4.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0,1,0,0,310.0,3.0,2.0,2.0,0.0,0,0.0
17,0.0,0.0,0.0,0.0,2023-04-01 04:30:00,1.0,0.0,0.0,0.0,4.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0,0,1,0,0,330.0,4.0,3.0,2.0,0.0,0,0.0
18,0.0,0.0,0.0,0.0,2023-04-01 04:45:00,2.0,0.0,1.0,0.0,4.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0,0,1,0,0,330.0,4.0,3.0,2.0,0.0,0,0.0
19,0.0,3.5,4.5,4.5,2023-04-01 05:00:00,0.0,6.0,3.0,3.0,5.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,9.0,0.0,0.0,1.0,10.0,1.0,12.0,0.0,0.0,0.0,1.0,11.0,16.0,0.0,0,0,1,0,0,350.0,4.0,4.0,1.0,0.0,0,0.0
20,0.0,1.0,1.5,0.0,2023-04-01 05:15:00,0.0,3.0,3.0,1.0,5.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0,0,1,0,0,350.0,4.0,4.0,1.0,0.0,0,0.0
21,0.0,1.0,5.5,0.0,2023-04-01 05:30:00,0.0,4.0,1.0,4.0,5.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,1.0,8.0,40.0,0.0,0,0,0,0,0,350.0,3.0,3.0,1.0,0.0,0,0.0
22,0.0,1.0,0.0,0.0,2023-04-01 05:45:00,0.0,4.0,0.0,5.0,5.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,1.0,8.0,36.0,0.0,0,0,0,0,0,350.0,3.0,3.0,1.0,0.94,2,0.0
23,3.5,0.0,5.5,3.5,2023-04-01 06:00:00,1.0,3.0,1.0,4.0,6.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,3.5,0.0,0.0,5.5,5.5,4.0,3.0,0.0,3.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,0,0,0,0,0,360.0,3.0,3.0,0.0,0.94,3,0.0
24,0.0,0.0,3.5,4.5,2023-04-01 06:15:00,0.0,3.0,1.0,5.0,6.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,5.5,3.0,0.0,3.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0,0,0,0,0,360.0,3.0,3.0,0.0,0.94,3,0.0
25,0.0,5.0,5.0,3.0,2023-04-01 06:30:00,0.0,3.0,4.0,2.0,6.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.5,11.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0,0,0,0,0,360.0,4.0,4.0,0.0,1.06,3,0.0
26,2.0,0.0,0.0,1.0,2023-04-01 06:45:00,2.0,2.0,1.0,4.0,6.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0,0,0,0,0,360.0,4.0,4.0,0.0,1.17,3,0.0
27,4.0,1.5,3.5,1.5,2023-04-01 07:00:00,3.0,3.0,1.0,5.0,7.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,3.0,4.0,0.0,3.5,3.5,5.0,0.0,0.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,40.0,0.0,0,0,0,0,0,350.0,5.0,5.0,1.0,1.22,3,0.0
28,0.0,2.5,5.5,4.5,2023-04-01 07:15:00,0.0,3.0,3.0,4.0,7.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0,6.0,4.5,5.5,3.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,44.0,0.0,0,0,0,0,0,350.0,5.0,5.0,1.0,1.33,3,0.0
29,0.0,1.5,4.5,2.5,2023-04-01 07:30:00,0.0,3.0,2.0,4.0,7.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.5,4.5,3.5,0.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,44.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.47,3,0.0
30,0.0,0.0,4.5,4.5,2023-04-01 07:45:00,0.0,3.0,3.0,5.0,7.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,3.5,5.0,3.0,0.0,6.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,32.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.58,1,0.0
31,4.5,2.0,6.5,6.0,2023-04-01 08:00:00,1.0,2.0,2.0,4.0,8.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,4.5,4.0,0.0,6.5,6.5,8.0,3.0,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,0,0,0,0,0,330.0,5.0,4.0,3.0,1.5,0,0.0
32,0.0,0.0,0.0,0.0,2023-04-01 08:15:00,0.0,6.0,2.0,3.0,8.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,44.0,0.0,0,0,0,0,0,330.0,5.0,4.0,3.0,1.56,0,0.0
33,0.0,0.0,0.0,0.0,2023-04-01 08:30:00,0.0,2.0,1.0,1.0,8.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0,0,0,0,0,340.0,4.0,4.0,1.0,1.56,0,0.0
34,0.0,0.0,0.0,0.0,2023-04-01 08:45:00,1.0,4.0,1.0,7.0,8.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0,0,0,0,0,340.0,4.0,4.0,1.0,1.58,0,0.0
35,0.0,0.0,0.0,0.0,2023-04-01 09:00:00,0.0,1.0,1.0,5.0,9.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,40.0,0.0,0,0,0,0,0,360.0,5.0,5.0,0.0,1.53,0,0.0
36,0.0,0.0,0.0,0.0,2023-04-01 09:15:00,0.0,5.0,3.0,2.0,9.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,0,0,0,0,0,360.0,5.0,5.0,0.0,1.64,1,0.0
37,3.0,4.0,2.0,0.0,2023-04-01 09:30:00,1.0,5.0,3.0,0.0,9.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.5,2.5,6.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,32.0,1.0,0,0,0,0,0,350.0,6.0,6.0,1.0,1.67,1,0.0
38,0.0,4.0,6.0,5.0,2023-04-01 09:45:00,0.0,3.0,2.0,4.0,9.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,3.5,8.5,3.0,5.5,3.5,0.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,0,0,0,0,0,350.0,6.0,6.0,1.0,1.67,1,0.0
39,3.5,0.0,5.5,3.5,2023-04-01 10:00:00,1.0,2.0,2.0,6.0,10.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,3.5,0.0,0.0,6.5,4.5,5.5,2.5,0.0,8.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,44.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.58,2,0.0
40,2.0,3.5,4.0,4.5,2023-04-01 10:15:00,2.0,2.0,4.0,3.0,10.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.5,3.5,6.5,0.0,5.0,3.5,0.0,5.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,48.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.61,4,0.0
41,0.0,2.5,0.0,0.0,2023-04-01 10:30:00,0.0,3.0,4.0,1.0,10.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,0,0,0,0,0,350.0,7.0,7.0,1.0,1.5,4,0.11
42,0.0,0.0,0.0,1.0,2023-04-01 10:45:00,1.0,3.0,1.0,2.0,10.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0,0,0,0,0,350.0,7.0,7.0,1.0,1.5,4,0.17
43,0.0,0.0,0.0,0.0,2023-04-01 11:00:00,0.0,0.0,4.0,2.0,11.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,28.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.5,4,0.17
44,0.0,0.0,0.0,0.0,2023-04-01 11:15:00,1.0,0.0,1.0,5.0,11.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.39,4,0.39
45,0.0,0.0,0.0,0.0,2023-04-01 11:30:00,0.0,2.0,4.0,5.0,11.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,11.0,36.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.39,4,0.17
46,0.0,0.0,0.0,0.0,2023-04-01 11:45:00,2.0,4.0,0.0,1.0,11.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,36.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.33,5,0.06
47,0.0,0.0,0.0,0.5,2023-04-01 12:00:00,0.0,1.0,1.0,5.0,12.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0,0,0,0,0,360.0,8.0,8.0,0.0,1.39,4,0.0
48,0.0,0.0,0.0,0.5,2023-04-01 12:15:00,1.0,2.0,2.0,6.0,12.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,0,0,0,0,0,360.0,8.0,8.0,0.0,1.39,3,0.0
49,0.0,0.0,0.0,0.0,2023-04-01 12:30:00,1.0,3.0,3.0,1.0,12.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,0,0,0,0,0,350.0,8.0,8.0,1.0,1.39,3,0.0
50,0.0,0.0,0.0,1.0,2023-04-01 12:45:00,1.0,3.0,1.0,3.0,12.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0,0,0,0,0,0,350.0,8.0,8.0,1.0,1.44,3,0.0
51,0.0,0.0,0.0,0.0,2023-04-01 13:00:00,2.0,1.0,1.0,6.0,13.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,10.0,36.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.53,3,0.0
52,0.0,0.0,0.0,0.0,2023-04-01 13:15:00,1.0,1.0,2.0,5.0,13.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0,0,0,0,0,360.0,7.0,7.0,0.0,1.5,2,0.0
53,0.0,0.0,0.0,0.0,2023-04-01 13:30:00,0.0,2.0,1.0,8.0,13.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,11.0,36.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.5,2,0.0
54,0.0,1.5,5.5,1.0,2023-04-01 13:45:00,0.0,3.0,1.0,6.0,13.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.5,5.5,3.5,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,1.0,9.0,40.0,0.0,0,0,0,0,0,360.0,6.0,6.0,0.0,1.5,1,0.11
55,0.0,5.0,5.5,7.0,2023-04-01 14:00:00,0.0,3.0,2.0,5.0,14.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,4.0,6.5,4.5,9.5,4.0,0.0,4.0,5.0,1.0,10.0,0.0,0.0,0.0,10.0,0.0,36.0,0.0,0,0,0,0,0,350.0,7.0,7.0,1.0,1.53,1,0.22
56,4.0,7.5,0.0,8.5,2023-04-01 14:15:00,2.0,1.0,1.0,5.0,14.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,4.0,7.5,7.5,0.0,0.0,14.0,4.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,0,0,0,0,0,350.0,7.0,7.0,1.0,1.72,0,0.22
57,0.0,0.0,0.0,1.5,2023-04-01 14:30:00,1.0,2.0,3.0,3.0,14.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,44.0,0.0,0,0,0,0,0,330.0,7.0,6.0,4.0,1.89,1,0.22
58,0.0,0.0,0.0,0.0,2023-04-01 14:45:00,0.0,2.0,1.0,3.0,14.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,40.0,0.0,0,0,0,0,0,330.0,7.0,6.0,4.0,1.94,1,0.22
59,0.0,0.0,0.0,0.0,2023-04-01 15:00:00,2.0,1.0,1.0,3.0,15.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,340.0,7.0,7.0,2.0,2.22,1,0.17
60,0.0,0.0,0.0,0.0,2023-04-01 15:15:00,2.0,1.0,1.0,7.0,15.25,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,11.0,0.0,0.0,0.0,11.0,0.0,28.0,0.0,0,0,0,0,0,340.0,7.0,7.0,2.0,2.39,1,0.06
61,0.0,0.0,0.0,0.0,2023-04-01 15:30:00,1.0,1.0,0.0,5.0,15.5,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,40.0,0.0,0,0,0,0,0,330.0,7.0,6.0,4.0,2.39,2,0.25
62,0.0,0.0,0.0,0.0,2023-04-01 15:45:00,0.0,1.0,0.0,4.0,15.75,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,330.0,7.0,6.0,4.0,2.39,2,0.22
63,0.0,0.0,0.0,0.0,2023-04-01 16:00:00,0.0,3.0,1.0,5.0,16.0,1.0,4.0,2023.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,0,350.0,8.0,8.0,1.0,2.39,2,0.39
